
GINGRICH	 I think we are at the edge of an enormous crisis in national security. I think that we are greatly underestimating the threat to this country. And I think that the day after we celebrated the 10th anniversary of 9/11 we should be reminded exactly what is at stake if a foreign terrorist gets a nuclear weapon into this country. We have failed for a decade to deal with North Korea. We have failed for a decade to deal with Iran. The developments in Egypt and Turkey are much more dangerous than anybody is looking at in this country. And I think we need, frankly, to ask for a very serious national dialogue. I'd like to see both the House and Senate right now holding hearings on three levels of security. What do you do in Mexico where there's a civil war underway next door to us? What do you do in the Middle East where we have totally underestimated the scale of the threat? And what do you do about our national domestic industrial base which is crucial if we're going to be competitive with China? All three of those are a major threat to us. 
BLITZER	 Congressman Paul. [ applause ] 
PAUL	 First thing I would like to do is make sure that you understand there's a difference between military spending and defense spending. I'm tired of all the militarism that we are involved in. And we're wasting this money in getting us involved. And I agree, we are still in danger, but most of the danger comes by our lack of wisdom on how we run our foreign policy. So I would say there's a lot of room to cut on the military, but not on the defense. You can slash the military spending. We don't need to be building airplanes that were used in World War II -- we're always fighting the last war. But we're under great threat, because we occupy so many countries.  We're in 130 countries. We have 900 bases around the world. We're going broke.  The purpose of al Qaeda was to attack us, invite us over there, where they can target us. And they have been doing it. They have more attacks against us and the American interests per month than occurred in all the years before 9/11, but we're there occupying their land. And if we think that we can do that and not have retaliation, we're kidding ourselves. We have to be honest with ourselves. What would we do if another country, say, China, did to us what we do to all those countries over there?  [ applause ]  
PAUL	 So I would say a policy -- a foreign policy that takes care of our national defense, that we're willing to get along with people and trade with people, as the founders advised, there's no authority in the Constitution to be the policeman of the world, and no nation-building. Just remember, George Bush won the presidency on that platform in the year 2000. And I still think it's a good platform.  
BLITZER	 All right. [ applause ]  
BLITZER	 Let me let Senator Santorum respond, because I know you strongly disagree.  
SANTORUM	 On your Web site on 9/11, you had a blog post that basically blamed the United States for 9/11. On your Web site, yesterday, you said that it was our actions that brought about the actions of 9/11.  Now, Congressman Paul, that is irresponsible. The president of the United States -- someone who is running for the president of the United States in the Republican Party should not be parroting what Osama bin Laden said on 9/11.  [ applause ]  
SANTORUM	 We should have -- we are not being attacked and we were not attacked because of our actions. We were attacked, as Newt talked about, because we have a civilization that is antithetical to the civilization of the jihadists. And they want to kill us because of who we are and what we stand for. And we stand for American exceptionalism, we stand for freedom and opportunity for everybody around the world, and I am not ashamed to do that.  [ applause ]  
BLITZER	 Thirty second, Mr. Paul.  
PAUL	 As long as this country follows that idea, we're going to be under a lot of danger. This whole idea that the whole Muslim world is responsible for this, and they're attacking us because we're free and prosperous, that is just not true.  Osama bin Laden and al Qaeda have been explicit -- they have been explicit, and they wrote and said that we attacked America because you had bases on our holy land in Saudi Arabia, you do not give Palestinians fair treatment, and you have been bombing --  [ booing ] 
PAUL	 I didn't say that. I'm trying to get you to understand what the motive was behind the bombing, at the same time we had been bombing and killing hundreds of thousands of Iraqis for 10 years.  Would you be annoyed? If you're not annoyed, then there's some problem.  
BLITZER	 Thank you, Congressman. All right. We're going to say on this subject. We have a question from the audience.  Go ahead. Please identify yourself.  
SAHAR HEKMATI, TEA PARTY EXPRESS	 Hi. My name is Sahar Hekmati. I was brought here from Ronald Reagan. I am from Afghanistan. And my question to you is, as the next president of the United States, what will you do to secure safety and protection for the women and the children of Afghanistan from the radicals?  [ applause ]  
BLITZER	 Governor Huntsman?  
HUNTSMAN	 We are 10 years into this war, Sahar. America has given its all in Afghanistan.  We have families who have given the ultimate sacrifice. And it's to them that we offer our heartfelt salute and a deep sense of gratitude. But the time has come for us to get out of Afghanistan.  [ applause ]  
HUNTSMAN	 We don't need 100,000 troops in Afghanistan nation- building at a time when this nation needs to be built. We are of no value to the rest of the world if our core is crumbling, which it is in this country.  I like those days when Ronald Reagan -- you talked about -- when Ronald Reagan would ensure that the light of this country would shine brightly for liberty, democracy, human rights, and free markets. We're not shining like we used to shine. We need to shine again.  And I'm here to tell you, Sahar, when we start shining again, it's going to help the women of Afghanistan, along with any other NGO work that can be done there and the collaborative efforts of great volunteer efforts here in the United States. We can get it done, but we have to make sure that the Afghan people increasingly take responsibility for their security going forward.  [ applause ]  
BLITZER	 Very quickly, to Governor Perry, $2 billion a week, is that money well spent by U.S. taxpayers in Afghanistan?  
PERRY	 Well, I agree with Governor Huntsman when we talk about it's time to bring our young men and women home and as soon and obviously as safely as we can. But it's also really important for us to continue to have a presence there. And I think the entire conversation about, how do we deliver our aid to those countries, and is it best spent with 100,000 military who have the target on their back in Afghanistan, I don't think so at this particular point in time.  I think the best way for us to be able to impact that country is to make a transition to where that country's military is going to be taking care of their people, bring our young men and women home, and continue to help them build the infrastructure that we need, whether it's schools for young women like yourself or otherwise.  
BLITZER	 Thank you, Governor.  All right. We're going to take another quick break.  When we come back, here's what we're going to do. You're going to get to know these candidates a little bit better. When we come back, what would they add to the White House if they were to move in?  We'll be right back. [ commercial break ] 
BLITZER	 Eight Republican presidential candidates on the stage.  You know, Americans are looking at you. They also want to know a little bit more about you.  I'm going to start with Senator Santorum. I want to go down and get your thoughts on something you would bring to the White House if you were the next president of the United States.  An example, President George H. W. Bush put in a horseshoe pit. President Clinton put in a jogging track. President Obama added a vegetable garden.  Senator Santorum, if you're president, what would you bring to the White House? 
SANTORUM	 Well, mine is pretty obvious. Karen and I have seven children, so we'd add a bedroom or -- and some beds to the White House.  
BLITZER	 Speaker Gingrich?  
GINGRICH	 Well, first of all, I would reduce the White House by kicking out all the White House czars the first day, creating a lot more space. [ applause ] And then, because of Callista's interest, we'd have a lot more music, because of my granddaughter, Maggie, we'd have ballet, and because of my grandson, Robert, we'd have a very large chess set. So it'll all come together. 
BLITZER	 Congressman Paul?  
PAUL	 I'd bring a bushel basket full of common sense. And I would also bring a course in Austrian economics to teach the people...  [ applause ] ... the business cycle and why the Fed creates inflation and depressions and all our unemployment problems.  
BLITZER	 Governor Perry? 
PERRY	 It's simple. I'm going to bring the most beautiful, most thoughtful, incredible first lady that this country's ever seen, Anita.  [ applause ] 
BLITZER	 Governor Romney? 
ROMNEY	 You know, one of -- one of my heroes was a man who had an extraordinary turn of phrase. He once said about us, he said, you know, you can count on the Americans to get things right after they've exhausted all the alternatives. And now and then we've made a couple of mistakes. We're quite a nation. And this man, Winston Churchill, used to have his bust in the Oval Office. And if I'm president of the United States, it'll be there again. [ applause ] 
BLITZER	 Congressman Bachmann? 
BACHMANN	 I would bring a copy of the Declaration of Independence, the Constitution of the United States, the Bill of Rights, and that's it.  [ applause ] 
BLITZER	 Mr. Cain? 
CAIN	 I would bring a sense of humor to the White House, because America's too uptight.  [ laughter ] [ applause ] 
BLITZER	 And Governor Huntsman?  
HUNTSMAN	 And to play to that theme -- my wife's going to kill me for saying this -- but I would bring my -- as a 40-year motorcycle rider, I would bring my Harley-Davidson and my motocross bike.  
BLITZER	 Ladies and gentlemen, the eight Republican presidential candidates.  [ applause ] And that's all the time we have. Ladies and gentlemen, please give a hand to our candidates for the Republican nomination for president of the United States.  [ applause ] We want to thank our partners, the Tea Party Express, and 150 Tea Party groups from around the country. Thanks also to our host, the Florida State Fairgrounds. Our next debate here on CNN, in Las Vegas, October 18th with the Western Republican Leadership Conference. We look forward to seeing the candidates and all of you there. The conversation continues online right now on Twitter, Facebook, and cnnpolitics.com. More coverage of this debate with "Anderson Cooper 360" right now.
